session_id,person_id,timestamp,duration_seconds,page_views,campaign_id,source,device,country
1007819,10518,2024-04-14 03:00:00,22,5,1033,organic,desktop,IN
1007820,10519,2024-04-13 02:00:00,194,5,1038,organic,tablet,US
1007821,10519,2024-08-28 09:00:00,197,9,1037,referral,desktop,US
1007822,10519,2024-12-24 11:00:00,86,6,1023,direct,mobile,GB
1007823,10519,2024-04-14 09:00:00,80,1,1019,organic,desktop,US
1007824,10519,2024-05-08 00:00:00,158,4,1039,paid,desktop,AU
1007825,10519,2024-04-26 23:00:00,30,3,1019,social,desktop,BR
1007826,10519,2024-02-07 19:00:00,241,4,1005,organic,desktop,US
1007827,10520,2024-02-08 05:00:00,195,3,1004,direct,desktop,FR
1007828,10520,2024-07-20 09:00:00,83,0,1008,paid,desktop,DE
1007829,10520,2024-07-18 13:00:00,186,4,1022,referral,desktop,SG
1007830,10520,2024-09-21 01:00:00,1183,5,1015,paid,desktop,CA
1007831,10520,2024-12-28 19:00:00,246,2,1025,organic,desktop,AU
1007832,10520,2024-04-28 00:00:00,78,5,1001,email,mobile,US
1007833,10520,2024-04-14 17:00:00,2048,4,1038,direct,desktop,DE
1007834,10520,2024-12-14 17:00:00,182,3,1027,referral,desktop,CA
1007835,10520,2024-04-10 13:00:00,303,6,1009,organic,desktop,US
1007836,10520,2024-12-01 10:00:00,136,4,1049,organic,desktop,AU
1007837,10520,2024-01-29 10:00:00,365,3,1023,organic,mobile,BR
1007838,10520,2024-08-30 15:00:00,19,4,1014,organic,desktop,IN
1007839,10520,2024-05-18 18:00:00,31,6,1041,paid,desktop,GB
1007840,10520,2024-02-16 09:00:00,100,4,1011,referral,desktop,DE
1007841,10520,2024-04-05 01:00:00,900,7,1043,organic,desktop,IN
1007842,10520,2024-04-15 21:00:00,147,4,1015,referral,desktop,US
1007843,10520,2024-11-09 02:00:00,31,7,1032,social,mobile,US
1007844,10520,2024-08-03 04:00:00,1114,8,1035,referral,desktop,US
1007845,10520,2024-05-18 06:00:00,498,1,1039,referral,mobile,JP
1007846,10521,2024-06-13 02:00:00,33,6,1030,organic,desktop,DE
1007847,10521,2024-10-19 08:00:00,133,1,1035,paid,mobile,US
1007848,10521,2024-09-29 22:00:00,334,4,1037,organic,mobile,US
1007849,10521,2024-03-28 21:00:00,244,4,1002,organic,desktop,US
1007850,10521,2024-12-17 19:00:00,225,4,1044,organic,desktop,US
1007851,10521,2024-12-24 10:00:00,380,5,1023,social,desktop,GB
1007852,10521,2024-03-06 23:00:00,148,5,1031,organic,desktop,IN
1007853,10521,2024-06-22 08:00:00,11,6,1001,organic,desktop,FR
1007854,10521,2024-03-20 14:00:00,1839,7,1036,direct,desktop,IN
1007855,10521,2024-07-26 23:00:00,1309,4,1015,organic,mobile,FR
1007856,10521,2024-12-09 13:00:00,786,4,1016,organic,mobile,CA
1007857,10521,2024-06-27 22:00:00,52,6,1004,organic,desktop,US
1007858,10521,2024-04-06 10:00:00,20,3,1008,organic,mobile,US
1007859,10521,2024-10-18 23:00:00,171,6,1011,organic,desktop,FR
1007860,10521,2024-03-11 18:00:00,322,6,1047,referral,desktop,US
1007861,10521,2024-10-09 08:00:00,111,4,1033,referral,mobile,US
1007862,10521,2024-06-30 10:00:00,263,3,1017,organic,mobile,CA
1007863,10522,2024-08-21 04:00:00,908,4,1034,organic,desktop,BR
1007864,10522,2024-05-13 05:00:00,59,5,1033,organic,desktop,CA
1007865,10522,2024-11-06 10:00:00,55,4,1010,referral,mobile,DE
1007866,10522,2024-02-16 13:00:00,375,3,1006,social,desktop,CA
1007867,10522,2024-12-08 06:00:00,10,6,1042,social,desktop,AU
1007868,10522,2024-07-21 19:00:00,17,5,1023,email,desktop,DE
1007869,10522,2024-01-09 17:00:00,10,4,1029,email,desktop,DE
1007870,10522,2024-12-31 05:00:00,152,8,1049,direct,desktop,US
1007871,10522,2024-01-18 20:00:00,45,2,1019,paid,tablet,IN
1007872,10522,2024-01-10 00:00:00,31,2,1018,email,mobile,GB
1007873,10522,2024-04-02 23:00:00,549,6,1043,social,desktop,US
1007874,10522,2024-06-05 09:00:00,448,3,1028,referral,desktop,FR
1007875,10523,2024-12-21 02:00:00,400,3,1003,direct,mobile,US
1007876,10523,2024-04-30 12:00:00,2225,6,1015,organic,desktop,US
1007877,10523,2024-05-13 16:00:00,138,4,1005,email,desktop,US
1007878,10523,2024-01-12 02:00:00,60,2,1024,organic,desktop,US
1007879,10523,2024-09-05 10:00:00,933,4,1021,organic,desktop,BR
1007880,10523,2024-01-21 17:00:00,107,3,1033,email,desktop,US
1007881,10523,2024-08-27 19:00:00,308,6,1000,organic,desktop,IN
1007882,10523,2024-12-03 08:00:00,960,5,1041,referral,desktop,US
1007883,10523,2024-01-12 15:00:00,40,6,1048,direct,desktop,GB
1007884,10523,2024-05-15 06:00:00,140,8,1001,paid,desktop,DE
1007885,10523,2024-01-13 08:00:00,236,8,1046,organic,mobile,US
1007886,10523,2024-12-15 12:00:00,14,7,1048,organic,desktop,DE
1007887,10523,2024-08-05 10:00:00,286,8,1002,organic,mobile,DE
1007888,10523,2024-03-01 14:00:00,33,5,1046,paid,mobile,DE
1007889,10523,2024-10-18 08:00:00,124,6,1019,social,desktop,SG
1007890,10523,2024-01-03 11:00:00,197,6,1048,social,desktop,US
1007891,10523,2024-02-25 09:00:00,22,8,1005,social,mobile,US
1007892,10523,2024-08-04 00:00:00,356,7,1015,referral,desktop,US
1007893,10523,2024-03-10 10:00:00,1996,3,1021,social,mobile,US
1007894,10524,2024-09-05 15:00:00,29,7,1018,direct,desktop,US
1007895,10524,2024-02-03 12:00:00,3600,2,1027,organic,desktop,GB
1007896,10524,2024-07-30 18:00:00,867,5,1012,direct,mobile,JP
1007897,10524,2024-02-28 06:00:00,46,7,1035,organic,desktop,DE
1007898,10524,2024-09-19 01:00:00,301,7,1006,referral,desktop,US
1007899,10524,2024-02-05 22:00:00,54,5,1040,organic,desktop,US
1007900,10524,2024-05-20 18:00:00,114,4,1008,organic,mobile,GB
1007901,10524,2024-05-27 04:00:00,746,3,1030,referral,desktop,GB
1007902,10524,2024-03-04 00:00:00,111,5,1044,paid,mobile,US
1007903,10524,2024-07-17 05:00:00,12,4,1031,email,mobile,DE
1007904,10524,2024-10-25 04:00:00,68,6,1010,direct,mobile,IN
1007905,10524,2024-10-31 03:00:00,95,8,1023,organic,desktop,IN
1007906,10524,2024-12-09 05:00:00,98,6,1039,social,mobile,CA
1007907,10525,2024-02-26 17:00:00,1273,6,1018,social,mobile,US
1007908,10525,2024-06-08 16:00:00,54,3,1008,organic,mobile,DE
1007909,10525,2024-06-12 19:00:00,110,4,1042,email,mobile,US
1007910,10525,2024-11-03 05:00:00,128,3,1022,organic,desktop,DE
1007911,10525,2024-06-25 22:00:00,430,6,1014,organic,desktop,FR
1007912,10525,2024-10-03 09:00:00,1060,2,1007,social,mobile,US
1007913,10525,2024-04-05 23:00:00,62,4,1006,referral,desktop,FR
1007914,10525,2024-07-22 00:00:00,10,8,1040,organic,desktop,IN
1007915,10525,2024-02-18 21:00:00,310,6,1000,referral,mobile,AU
1007916,10525,2024-02-03 02:00:00,964,4,1007,organic,mobile,US
1007917,10525,2024-05-01 00:00:00,95,7,1037,direct,desktop,BR
1007918,10525,2024-10-30 12:00:00,14,7,1022,direct,tablet,AU
1007919,10525,2024-01-02 15:00:00,898,6,1007,referral,desktop,GB
1007920,10525,2024-02-14 03:00:00,83,2,1041,paid,mobile,FR
1007921,10526,2024-06-07 03:00:00,354,4,1048,paid,desktop,JP
1007922,10526,2024-04-01 13:00:00,33,3,1048,email,desktop,FR
1007923,10526,2024-11-17 20:00:00,332,9,1007,organic,mobile,FR
1007924,10526,2024-07-05 02:00:00,297,3,1009,organic,mobile,GB
1007925,10526,2024-07-21 11:00:00,838,9,1014,organic,desktop,GB
1007926,10526,2024-10-27 22:00:00,149,3,1000,referral,mobile,SG
1007927,10526,2024-06-20 13:00:00,73,5,1028,organic,mobile,US
1007928,10526,2024-09-15 17:00:00,1112,5,1026,organic,desktop,US
1007929,10526,2024-01-20 10:00:00,118,6,1000,referral,desktop,JP
1007930,10526,2024-07-18 05:00:00,530,7,1012,direct,desktop,GB
1007931,10526,2024-07-19 02:00:00,34,1,1025,organic,mobile,US
1007932,10526,2024-05-07 03:00:00,467,6,1030,social,mobile,US
1007933,10526,2024-03-15 12:00:00,38,2,1015,referral,mobile,US
1007934,10526,2024-03-27 17:00:00,163,5,1032,referral,mobile,US
1007935,10526,2024-08-26 04:00:00,1252,4,1012,referral,mobile,US
1007936,10527,2024-07-03 07:00:00,1075,6,1012,social,tablet,US
1007937,10527,2024-07-20 08:00:00,48,5,1033,paid,desktop,US
1007938,10527,2024-05-04 14:00:00,118,5,1045,referral,mobile,CA
1007939,10527,2024-03-03 16:00:00,77,6,1003,organic,desktop,GB
1007940,10527,2024-04-03 21:00:00,267,8,1031,organic,mobile,US
1007941,10527,2024-01-28 03:00:00,135,7,1009,social,desktop,GB
1007942,10527,2024-01-12 00:00:00,10,5,1026,social,desktop,GB
1007943,10527,2024-03-09 23:00:00,106,2,1037,direct,desktop,CA
1007944,10527,2024-07-02 18:00:00,29,3,1024,organic,mobile,US
1007945,10527,2024-10-21 01:00:00,1067,6,1014,organic,desktop,DE
1007946,10527,2024-03-03 06:00:00,10,6,1044,organic,mobile,US
1007947,10527,2024-05-03 22:00:00,150,5,1045,referral,desktop,US
1007948,10527,2024-02-13 21:00:00,234,7,1017,paid,mobile,US
1007949,10527,2024-01-28 00:00:00,208,4,1004,organic,desktop,US
1007950,10527,2024-11-03 11:00:00,183,2,1030,paid,desktop,US
1007951,10527,2024-02-01 20:00:00,3600,5,1026,organic,desktop,IN
1007952,10527,2024-05-13 04:00:00,27,2,1004,referral,mobile,US
1007953,10528,2024-08-06 14:00:00,31,8,1024,social,mobile,US
1007954,10528,2024-05-25 05:00:00,177,7,1039,social,desktop,BR
1007955,10528,2024-06-21 07:00:00,141,7,1009,social,desktop,US
1007956,10528,2024-01-18 01:00:00,363,4,1038,organic,desktop,US
1007957,10528,2024-03-29 03:00:00,177,2,1042,referral,desktop,BR
1007958,10528,2024-05-17 05:00:00,40,3,1007,referral,desktop,DE
1007959,10528,2024-10-10 23:00:00,43,2,1046,referral,mobile,IN
1007960,10528,2024-03-15 11:00:00,134,4,1046,organic,desktop,US
1007961,10528,2024-10-14 12:00:00,247,6,1013,organic,desktop,US
1007962,10528,2024-07-17 00:00:00,44,5,1031,social,desktop,SG
1007963,10528,2024-01-29 00:00:00,30,5,1046,organic,desktop,US
1007964,10528,2024-05-02 12:00:00,226,4,1030,paid,mobile,SG
1007965,10528,2024-02-05 19:00:00,20,2,1016,referral,mobile,CA
1007966,10528,2024-10-30 13:00:00,207,3,1033,referral,desktop,AU
1007967,10529,2024-03-10 05:00:00,293,5,1030,referral,mobile,JP
1007968,10529,2024-01-21 10:00:00,103,3,1006,direct,mobile,US
1007969,10529,2024-07-16 07:00:00,275,7,1034,paid,mobile,FR
1007970,10529,2024-08-25 20:00:00,143,6,1019,referral,mobile,IN
1007971,10529,2024-09-27 15:00:00,58,5,1002,organic,desktop,US
1007972,10529,2024-04-18 19:00:00,123,5,1031,social,desktop,US
1007973,10529,2024-12-08 18:00:00,13,4,1047,referral,desktop,US
1007974,10529,2024-06-07 22:00:00,415,11,1010,referral,mobile,AU
1007975,10529,2024-02-10 22:00:00,423,9,1039,referral,desktop,US
1007976,10529,2024-01-22 11:00:00,3600,5,1041,paid,desktop,US
1007977,10529,2024-08-29 21:00:00,25,7,1017,organic,desktop,GB
1007978,10529,2024-11-01 06:00:00,414,4,1025,referral,mobile,GB
1007979,10529,2024-12-22 04:00:00,39,10,1045,organic,desktop,US
1007980,10529,2024-03-15 09:00:00,417,4,1047,social,desktop,GB
1007981,10529,2024-07-13 00:00:00,193,5,1021,organic,desktop,BR
1007982,10530,2024-10-03 22:00:00,140,7,1017,organic,desktop,US
1007983,10530,2024-03-27 04:00:00,102,1,1001,email,mobile,DE
1007984,10530,2024-08-10 07:00:00,894,7,1043,organic,mobile,US
1007985,10530,2024-10-16 04:00:00,298,6,1024,referral,mobile,CA
1007986,10530,2024-10-28 03:00:00,326,5,1046,social,desktop,GB
1007987,10530,2024-05-05 11:00:00,141,3,1010,organic,mobile,US
1007988,10530,2024-01-30 04:00:00,527,6,1046,referral,desktop,US
1007989,10530,2024-11-22 23:00:00,151,5,1046,direct,mobile,FR
1007990,10530,2024-10-28 00:00:00,517,3,1016,organic,mobile,DE
1007991,10530,2024-03-12 05:00:00,174,6,1006,direct,mobile,US
1007992,10530,2024-10-13 01:00:00,179,11,1012,direct,desktop,US
1007993,10530,2024-09-05 01:00:00,192,6,1008,organic,mobile,US
1007994,10530,2024-05-06 03:00:00,54,8,1036,social,mobile,FR
1007995,10530,2024-11-29 21:00:00,76,8,1021,paid,mobile,US
1007996,10530,2024-07-19 13:00:00,52,7,1028,organic,mobile,FR
1007997,10530,2024-04-12 18:00:00,253,2,1005,organic,desktop,CA
1007998,10530,2024-10-31 19:00:00,285,3,1036,organic,mobile,DE
1007999,10531,2024-10-23 20:00:00,62,8,1008,paid,desktop,US
1008000,10531,2024-11-13 18:00:00,249,7,1031,direct,desktop,GB
1008001,10531,2024-05-28 00:00:00,540,6,1016,referral,mobile,DE
1008002,10531,2024-06-23 00:00:00,43,5,1008,organic,desktop,IN
1008003,10531,2024-01-27 10:00:00,70,3,1036,social,mobile,US
1008004,10531,2024-12-01 21:00:00,41,6,1037,organic,mobile,DE
1008005,10531,2024-02-19 04:00:00,1959,7,1032,referral,desktop,US
1008006,10531,2024-01-04 11:00:00,437,3,1003,referral,mobile,CA
1008007,10531,2024-02-23 13:00:00,100,6,1008,referral,mobile,US
1008008,10531,2024-10-26 09:00:00,51,6,1045,social,mobile,CA
1008009,10531,2024-05-25 22:00:00,328,6,1014,referral,desktop,AU
1008010,10531,2024-10-04 15:00:00,325,3,1034,organic,desktop,GB
1008011,10531,2024-10-25 17:00:00,484,7,1046,organic,mobile,US
1008012,10532,2024-04-14 04:00:00,61,3,1006,referral,mobile,US
1008013,10532,2024-05-25 18:00:00,57,2,1049,referral,mobile,GB
1008014,10532,2024-05-07 18:00:00,1627,4,1041,organic,mobile,US
1008015,10532,2024-06-12 19:00:00,57,4,1028,organic,mobile,US
1008016,10532,2024-06-30 08:00:00,1080,0,1032,paid,desktop,US
1008017,10532,2024-05-13 09:00:00,12,6,1018,referral,mobile,US
1008018,10532,2024-09-20 22:00:00,146,1,1040,organic,desktop,BR
1008019,10532,2024-07-14 22:00:00,87,6,1017,organic,desktop,IN
1008020,10532,2024-12-06 13:00:00,17,3,1024,organic,desktop,US
1008021,10532,2024-03-20 17:00:00,55,3,1039,paid,desktop,AU
1008022,10532,2024-06-22 16:00:00,52,4,1038,referral,tablet,DE
1008023,10532,2024-02-22 04:00:00,90,2,1004,organic,mobile,CA
1008024,10532,2024-05-17 09:00:00,199,3,1014,social,tablet,US
1008025,10532,2024-11-19 15:00:00,362,3,1015,direct,desktop,FR
1008026,10532,2024-11-22 21:00:00,698,2,1014,direct,desktop,US
1008027,10532,2024-01-27 02:00:00,155,11,1021,organic,desktop,FR
1008028,10532,2024-08-26 05:00:00,221,4,1007,paid,desktop,GB
1008029,10532,2024-02-29 09:00:00,20,6,1001,paid,desktop,US
1008030,10532,2024-06-11 15:00:00,33,5,1024,organic,desktop,US
1008031,10532,2024-05-04 13:00:00,381,4,1004,paid,desktop,GB
1008032,10532,2024-03-11 08:00:00,28,4,1039,referral,mobile,FR
1008033,10532,2024-10-07 01:00:00,393,5,1030,paid,mobile,US
1008034,10532,2024-04-23 05:00:00,55,6,1024,direct,mobile,GB
1008035,10533,2024-10-19 15:00:00,82,2,1024,social,tablet,GB
1008036,10533,2024-03-27 04:00:00,35,2,1003,organic,desktop,CA
1008037,10533,2024-09-16 14:00:00,292,3,1020,paid,desktop,US
1008038,10533,2024-12-08 11:00:00,30,3,1049,organic,mobile,FR
1008039,10533,2024-06-18 16:00:00,41,5,1040,paid,tablet,IN
1008040,10533,2024-10-13 01:00:00,328,4,1010,email,mobile,FR
1008041,10533,2024-06-15 21:00:00,23,2,1000,organic,desktop,AU
1008042,10533,2024-03-30 04:00:00,106,4,1029,direct,mobile,GB
1008043,10533,2024-02-11 04:00:00,156,5,1021,direct,desktop,CA
1008044,10533,2024-04-26 02:00:00,543,7,1000,referral,desktop,US
1008045,10533,2024-09-28 03:00:00,138,6,1005,paid,desktop,GB
1008046,10533,2024-09-22 05:00:00,59,2,1008,direct,desktop,US
1008047,10533,2024-10-22 09:00:00,170,3,1019,direct,desktop,JP
1008048,10534,2024-09-13 08:00:00,966,4,1027,direct,mobile,US
1008049,10534,2024-10-20 14:00:00,1029,3,1008,referral,desktop,US
1008050,10534,2024-07-08 07:00:00,165,3,1003,organic,tablet,FR
1008051,10534,2024-05-03 11:00:00,93,6,1008,paid,tablet,CA
1008052,10534,2024-03-15 08:00:00,256,7,1023,organic,desktop,US
1008053,10534,2024-11-09 02:00:00,119,0,1013,organic,tablet,BR
1008054,10534,2024-01-10 19:00:00,365,3,1040,direct,desktop,JP
1008055,10534,2024-01-06 15:00:00,160,3,1010,email,mobile,AU
1008056,10534,2024-08-24 06:00:00,32,2,1018,organic,desktop,BR
1008057,10534,2024-02-19 04:00:00,624,4,1004,direct,desktop,BR
1008058,10534,2024-02-27 09:00:00,37,9,1029,organic,desktop,JP
1008059,10534,2024-12-12 07:00:00,90,6,1033,organic,desktop,JP
1008060,10534,2024-12-15 06:00:00,254,5,1048,direct,desktop,US
1008061,10534,2024-09-08 22:00:00,41,3,1017,direct,mobile,DE
1008062,10534,2024-11-19 09:00:00,114,4,1047,referral,mobile,IN
1008063,10534,2024-11-12 21:00:00,470,5,1030,organic,tablet,US
1008064,10534,2024-10-12 22:00:00,59,2,1018,referral,desktop,IN
1008065,10534,2024-09-12 00:00:00,287,3,1028,referral,mobile,AU
1008066,10534,2024-05-20 20:00:00,26,5,1043,email,desktop,US
1008067,10534,2024-12-01 18:00:00,111,5,1037,email,desktop,US
1008068,10535,2024-11-21 07:00:00,587,6,1034,organic,desktop,GB
1008069,10535,2024-12-24 21:00:00,299,7,1034,paid,desktop,IN
1008070,10535,2024-10-17 04:00:00,3600,3,1037,organic,desktop,IN
1008071,10535,2024-11-15 09:00:00,545,3,1027,organic,desktop,DE
1008072,10535,2024-10-01 16:00:00,384,10,1014,organic,mobile,FR
1008073,10535,2024-05-21 01:00:00,191,7,1044,referral,desktop,BR
1008074,10535,2024-09-30 08:00:00,41,4,1029,direct,desktop,US
1008075,10535,2024-11-04 10:00:00,50,5,1005,paid,desktop,US
1008076,10535,2024-02-03 10:00:00,49,5,1013,paid,desktop,BR
1008077,10535,2024-06-13 11:00:00,44,2,1036,organic,desktop,US
1008078,10535,2024-11-23 06:00:00,234,3,1013,referral,desktop,DE
1008079,10535,2024-04-19 03:00:00,270,8,1007,organic,desktop,US
1008080,10535,2024-11-02 13:00:00,74,7,1018,referral,desktop,DE
1008081,10535,2024-07-01 12:00:00,154,4,1010,referral,desktop,GB
1008082,10536,2024-10-17 17:00:00,205,5,1006,referral,desktop,US
1008083,10536,2024-07-11 06:00:00,40,2,1020,referral,mobile,US
1008084,10536,2024-09-02 08:00:00,51,5,1043,organic,mobile,US
1008085,10536,2024-01-09 15:00:00,254,0,1014,organic,desktop,AU
1008086,10536,2024-08-23 11:00:00,78,3,1036,paid,desktop,US
1008087,10536,2024-05-30 02:00:00,95,2,1030,referral,desktop,IN
1008088,10536,2024-02-23 06:00:00,175,6,1031,paid,desktop,CA
1008089,10536,2024-08-09 21:00:00,316,2,1049,organic,desktop,SG
1008090,10536,2024-12-20 04:00:00,345,11,1028,paid,desktop,DE
1008091,10536,2024-07-24 22:00:00,213,3,1032,email,mobile,US
1008092,10536,2024-12-19 12:00:00,134,3,1006,referral,desktop,US
1008093,10536,2024-04-22 01:00:00,418,5,1019,organic,mobile,GB
1008094,10536,2024-05-29 22:00:00,102,4,1024,direct,mobile,DE
1008095,10536,2024-06-05 06:00:00,46,5,1002,organic,mobile,US
1008096,10536,2024-01-14 20:00:00,41,6,1009,organic,desktop,SG
1008097,10536,2024-12-31 05:00:00,108,7,1010,organic,desktop,FR
1008098,10536,2024-06-11 14:00:00,313,1,1044,paid,desktop,AU
1008099,10536,2024-02-21 01:00:00,129,4,1013,paid,desktop,DE
1008100,10537,2024-11-26 21:00:00,192,2,1038,paid,desktop,IN
1008101,10537,2024-08-26 03:00:00,130,2,1033,referral,desktop,AU
1008102,10537,2024-12-21 17:00:00,36,5,1030,paid,desktop,FR
1008103,10537,2024-07-26 13:00:00,91,2,1030,organic,tablet,US
1008104,10537,2024-05-24 07:00:00,47,5,1047,direct,desktop,SG
1008105,10537,2024-02-23 05:00:00,14,5,1012,organic,mobile,US
1008106,10537,2024-09-25 04:00:00,94,7,1039,direct,desktop,IN
1008107,10537,2024-09-23 05:00:00,538,8,1035,organic,desktop,GB
1008108,10537,2024-12-05 04:00:00,106,6,1008,social,desktop,GB
1008109,10537,2024-12-28 07:00:00,78,6,1028,referral,desktop,US
1008110,10537,2024-12-15 12:00:00,283,3,1022,social,desktop,GB
1008111,10537,2024-08-10 13:00:00,274,5,1005,direct,desktop,DE
1008112,10537,2024-05-09 17:00:00,44,6,1037,organic,desktop,US
1008113,10537,2024-07-05 12:00:00,71,5,1006,organic,mobile,CA
1008114,10537,2024-05-25 14:00:00,196,6,1033,organic,desktop,AU
1008115,10537,2024-07-11 20:00:00,250,3,1010,social,mobile,US
1008116,10537,2024-10-28 03:00:00,92,3,1041,organic,desktop,US
1008117,10537,2024-04-12 17:00:00,621,2,1039,organic,desktop,US
1008118,10538,2024-07-03 04:00:00,61,6,1031,direct,desktop,US
1008119,10538,2024-01-21 08:00:00,24,7,1037,paid,mobile,DE
1008120,10538,2024-07-22 07:00:00,707,5,1047,social,desktop,US
1008121,10538,2024-09-10 02:00:00,32,5,1028,organic,desktop,BR
1008122,10538,2024-04-10 07:00:00,2978,6,1026,organic,mobile,US
1008123,10538,2024-07-30 21:00:00,116,8,1036,paid,mobile,DE
1008124,10538,2024-08-20 06:00:00,40,3,1037,organic,mobile,US
1008125,10538,2024-09-27 18:00:00,29,9,1032,referral,desktop,US
1008126,10538,2024-11-15 03:00:00,1458,3,1034,referral,mobile,US
1008127,10538,2024-02-29 09:00:00,54,8,1039,organic,mobile,BR
1008128,10538,2024-11-15 01:00:00,373,6,1002,organic,desktop,US
1008129,10538,2024-12-13 19:00:00,201,7,1013,social,desktop,FR
1008130,10538,2024-03-31 01:00:00,70,3,1042,organic,desktop,DE
1008131,10538,2024-02-06 21:00:00,254,4,1020,paid,desktop,FR
1008132,10538,2024-01-19 06:00:00,17,5,1028,referral,mobile,DE
1008133,10538,2024-07-18 00:00:00,351,5,1013,direct,desktop,US
1008134,10538,2024-06-27 18:00:00,76,1,1022,organic,desktop,FR
1008135,10539,2024-08-14 15:00:00,21,7,1044,referral,mobile,GB
1008136,10539,2024-07-01 08:00:00,394,8,1027,referral,desktop,US
1008137,10539,2024-10-21 21:00:00,33,8,1044,paid,desktop,CA
1008138,10539,2024-02-17 01:00:00,212,2,1000,referral,desktop,GB
1008139,10539,2024-11-05 03:00:00,30,7,1040,organic,mobile,US
1008140,10539,2024-07-29 20:00:00,21,2,1028,organic,desktop,AU
1008141,10539,2024-04-13 19:00:00,16,4,1023,paid,desktop,CA
1008142,10539,2024-01-01 19:00:00,82,2,1038,organic,mobile,US
1008143,10539,2024-05-28 21:00:00,111,6,1028,direct,mobile,AU
1008144,10539,2024-10-15 01:00:00,146,8,1029,referral,desktop,US
1008145,10539,2024-07-08 10:00:00,494,3,1011,organic,mobile,US
1008146,10539,2024-08-19 04:00:00,10,5,1012,paid,desktop,GB
1008147,10539,2024-05-11 15:00:00,90,5,1015,organic,desktop,US
1008148,10539,2024-11-25 03:00:00,106,4,1010,email,desktop,US
1008149,10539,2024-11-17 18:00:00,86,5,1047,referral,mobile,DE
1008150,10539,2024-06-26 14:00:00,101,7,1049,organic,desktop,GB
1008151,10539,2024-11-24 16:00:00,376,10,1029,organic,tablet,US
1008152,10540,2024-03-30 04:00:00,41,2,1028,organic,mobile,DE
1008153,10540,2024-07-01 14:00:00,51,6,1033,organic,mobile,CA
1008154,10540,2024-08-13 01:00:00,62,7,1037,referral,desktop,SG
