ticket_id,person_id,company_id,created_at,resolved_at,priority,category,campaign_id
71756,10584,5032,2024-10-08 02:00:00,2024-09-19 07:00:00,low,bug,1038
71757,10584,5065,2024-10-28 01:00:00,2024-04-28 15:00:00,medium,feature_request,1024
71758,10584,5108,2024-10-17 19:00:00,2024-08-16 20:00:00,low,how_to,1031
71759,10584,5117,2024-05-26 19:00:00,2024-04-27 04:00:00,low,performance,1007
71760,10584,5175,2024-12-15 09:00:00,2024-05-11 01:00:00,medium,bug,1000
71761,10585,5101,2024-09-21 07:00:00,2024-04-29 15:00:00,low,feature_request,1038
71762,10586,5000,2024-12-17 10:00:00,2024-05-01 08:00:00,low,how_to,1036
71763,10586,5138,2024-04-17 03:00:00,2024-11-20 20:00:00,medium,feature_request,1006
71764,10586,5115,2024-11-17 11:00:00,2024-04-19 03:00:00,low,how_to,1044
71765,10587,5179,2024-07-17 15:00:00,2024-02-04 00:00:00,critical,feature_request,1019
71766,10587,5088,2024-07-29 06:00:00,2024-05-29 08:00:00,medium,how_to,1044
71767,10587,5032,2024-11-06 12:00:00,2024-09-02 02:00:00,medium,how_to,1036
71768,10587,5142,2024-02-24 01:00:00,2024-07-04 16:00:00,medium,bug,1033
71769,10587,5027,2024-07-20 01:00:00,2024-10-31 04:00:00,medium,how_to,1035
71770,10588,5070,2024-01-11 22:00:00,2024-10-09 11:00:00,low,performance,1004
71771,10589,5008,2024-07-24 19:00:00,2024-04-09 04:00:00,low,bug,1034
71772,10590,5194,2024-03-07 19:00:00,2024-05-04 02:00:00,low,billing,1015
71773,10590,5188,2024-09-07 21:00:00,2024-06-03 02:00:00,medium,performance,1039
71774,10590,5193,2024-03-10 07:00:00,2024-09-27 13:00:00,critical,how_to,1032
71775,10590,5029,2024-10-13 03:00:00,2024-02-02 13:00:00,low,feature_request,1026
71776,10590,5058,2024-01-21 23:00:00,2024-07-20 21:00:00,low,security,1019
71777,10591,5141,2024-02-08 19:00:00,2024-02-05 19:00:00,medium,billing,1033
71778,10592,5099,2024-05-31 20:00:00,2024-12-29 19:00:00,low,how_to,1028
71779,10592,5121,2024-05-15 08:00:00,2024-05-05 05:00:00,low,performance,1003
71780,10592,5094,2024-06-12 15:00:00,2024-10-21 08:00:00,low,bug,1017
71781,10592,5106,2024-12-01 11:00:00,2024-03-25 08:00:00,low,billing,1030
71782,10593,5075,2024-09-11 18:00:00,2024-10-05 08:00:00,high,feature_request,1044
71783,10593,5112,2024-02-27 04:00:00,2024-02-26 07:00:00,critical,account,1037
71784,10593,5063,2024-08-06 14:00:00,2024-04-08 03:00:00,medium,feature_request,1015
71785,10593,5144,2024-02-27 13:00:00,2024-07-27 01:00:00,critical,bug,1040
71786,10593,5061,2024-07-18 16:00:00,2024-12-02 15:00:00,high,performance,1006
71787,10594,5177,2024-04-04 03:00:00,2024-11-28 16:00:00,low,feature_request,1000
71788,10594,5079,2024-02-11 10:00:00,2024-05-15 20:00:00,low,account,1027
71789,10594,5119,2024-02-06 01:00:00,2024-08-27 23:00:00,low,feature_request,1010
71790,10594,5105,2024-11-14 10:00:00,2024-12-14 00:00:00,low,feature_request,1034
71791,10594,5008,2024-01-04 02:00:00,2024-12-01 20:00:00,high,how_to,1002
71792,10594,5098,2024-04-08 04:00:00,2024-11-09 01:00:00,low,bug,1045
71793,10595,5132,2024-06-08 18:00:00,2024-11-28 20:00:00,medium,feature_request,1044
71794,10595,5148,2024-04-15 22:00:00,2024-10-16 22:00:00,medium,how_to,1038
71795,10595,5162,2024-06-20 03:00:00,2024-12-10 12:00:00,medium,billing,1048
71796,10595,5009,2024-08-28 06:00:00,2024-08-08 18:00:00,critical,how_to,1034
71797,10596,5003,2024-09-06 19:00:00,2024-10-08 20:00:00,critical,how_to,1018
71798,10596,5078,2024-01-06 14:00:00,2024-09-16 16:00:00,medium,how_to,1047
71799,10597,5037,2024-09-09 13:00:00,2024-07-24 08:00:00,low,feature_request,1018
71800,10597,5003,2024-02-18 12:00:00,2024-10-07 02:00:00,low,integration,1000
71801,10597,5166,2024-05-11 21:00:00,2024-05-16 06:00:00,medium,feature_request,1000
71802,10598,5077,2024-01-06 06:00:00,2024-11-15 05:00:00,critical,performance,1001
71803,10598,5185,2024-12-08 16:00:00,2024-06-30 11:00:00,low,bug,1027
71804,10598,5101,2024-02-02 23:00:00,2024-11-20 14:00:00,medium,bug,1027
71805,10598,5105,2024-06-10 21:00:00,2024-04-25 11:00:00,low,feature_request,1003
71806,10598,5047,2024-06-11 09:00:00,2024-05-16 06:00:00,critical,how_to,1036
71807,10599,5179,2024-02-06 09:00:00,2024-09-17 09:00:00,medium,integration,1038
71808,10599,5156,2024-03-14 12:00:00,2024-06-18 01:00:00,high,security,1046
71809,10599,5111,2024-07-29 04:00:00,2024-10-06 01:00:00,medium,how_to,1033
71810,10600,5041,2024-11-11 14:00:00,2024-07-19 05:00:00,high,bug,1021
71811,10600,5128,2024-07-08 17:00:00,2024-04-18 10:00:00,high,integration,1011
71812,10600,5120,2024-05-30 09:00:00,2024-07-05 03:00:00,low,integration,1008
71813,10600,5171,2024-06-25 06:00:00,2024-10-26 18:00:00,high,integration,1028
71814,10601,5164,2024-05-09 12:00:00,2024-11-02 04:00:00,medium,feature_request,1004
71815,10602,5146,2024-06-05 00:00:00,2024-01-28 06:00:00,low,security,1001
71816,10602,5121,2024-04-30 01:00:00,2024-04-13 04:00:00,medium,feature_request,1018
71817,10602,5163,2024-07-15 15:00:00,2024-08-16 00:00:00,medium,feature_request,1021
71818,10603,5040,2024-09-30 14:00:00,2024-07-27 15:00:00,medium,how_to,1011
71819,10603,5182,2024-06-07 11:00:00,2024-08-03 22:00:00,low,feature_request,1045
71820,10603,5179,2024-02-20 02:00:00,2024-09-17 03:00:00,critical,billing,1022
71821,10603,5086,2024-01-23 00:00:00,2024-12-06 19:00:00,low,billing,1015
71822,10604,5196,2024-07-12 18:00:00,2024-08-15 14:00:00,low,feature_request,1034
71823,10604,5055,2024-08-24 07:00:00,2024-04-11 12:00:00,medium,how_to,1001
71824,10604,5048,2024-06-26 22:00:00,2024-03-23 05:00:00,medium,bug,1010
71825,10604,5150,2024-10-11 23:00:00,2024-01-28 16:00:00,low,how_to,1000
71826,10604,5085,2024-10-26 11:00:00,2024-12-17 20:00:00,critical,integration,1027
71827,10605,5072,2024-09-05 04:00:00,2024-05-08 17:00:00,low,bug,1006
71828,10605,5036,2024-08-01 22:00:00,2024-07-31 23:00:00,low,billing,1008
71829,10606,5183,2024-12-27 20:00:00,2024-12-08 14:00:00,medium,performance,1021
71830,10606,5190,2024-04-21 13:00:00,2024-12-16 17:00:00,high,how_to,1024
71831,10607,5031,2024-02-17 11:00:00,2024-06-29 13:00:00,low,bug,1022
71832,10607,5153,2024-01-17 01:00:00,2024-06-29 15:00:00,low,integration,1014
71833,10607,5121,2024-02-25 10:00:00,2024-12-10 23:00:00,medium,how_to,1019
71834,10608,5034,2024-10-12 12:00:00,2024-12-21 14:00:00,medium,integration,1035
71835,10608,5029,2024-11-11 21:00:00,2024-08-14 13:00:00,medium,bug,1014
71836,10608,5058,2024-07-11 21:00:00,2024-09-11 00:00:00,low,how_to,1038
71837,10608,5135,2024-04-29 18:00:00,2024-10-05 04:00:00,high,how_to,1013
71838,10608,5053,2024-07-13 10:00:00,2024-03-02 19:00:00,low,feature_request,1042
71839,10608,5121,2024-11-08 04:00:00,2024-09-23 10:00:00,low,billing,1010
71840,10608,5183,2024-09-18 02:00:00,2024-05-06 15:00:00,medium,bug,1011
71841,10608,5085,2024-11-30 21:00:00,2024-07-02 18:00:00,high,how_to,1017
71842,10609,5015,2024-01-08 04:00:00,2024-07-10 02:00:00,medium,bug,1046
71843,10609,5051,2024-07-16 22:00:00,2024-08-28 15:00:00,medium,bug,1036
71844,10609,5012,2024-11-24 14:00:00,2024-03-23 21:00:00,high,bug,1005
71845,10609,5021,2024-11-24 12:00:00,2024-07-23 17:00:00,critical,integration,1020
71846,10609,5049,2024-12-28 19:00:00,2024-02-01 08:00:00,low,how_to,1009
71847,10610,5131,2024-01-20 01:00:00,2024-03-19 16:00:00,high,bug,1014
71848,10610,5180,2024-06-22 21:00:00,2024-12-05 22:00:00,low,how_to,1044
71849,10611,5154,2024-05-01 19:00:00,2024-09-16 03:00:00,low,how_to,1008
71850,10612,5152,2024-12-11 23:00:00,2024-11-11 14:00:00,medium,how_to,1037
71851,10612,5023,2024-10-08 21:00:00,2024-01-16 21:00:00,high,bug,1038
71852,10612,5112,2024-11-09 03:00:00,2024-08-09 20:00:00,low,performance,1049
71853,10613,5086,2024-11-25 14:00:00,2024-02-02 19:00:00,medium,feature_request,1009
71854,10613,5023,2024-12-24 07:00:00,2024-09-03 04:00:00,high,integration,1003
71855,10613,5073,2024-02-23 18:00:00,2024-11-04 08:00:00,medium,bug,1038
71856,10613,5134,2024-03-01 07:00:00,2024-03-12 05:00:00,medium,security,1042
71857,10614,5128,2024-06-27 03:00:00,2024-12-18 07:00:00,low,bug,1006
71858,10614,5077,2024-06-11 03:00:00,2024-08-22 12:00:00,critical,bug,1001
71859,10614,5016,2024-06-10 06:00:00,2024-04-21 19:00:00,low,bug,1025
71860,10615,5047,2024-09-05 11:00:00,2024-12-20 18:00:00,medium,bug,1049
71861,10615,5117,2024-04-27 20:00:00,2024-08-06 17:00:00,low,bug,1000
71862,10615,5043,2024-06-17 17:00:00,2024-06-16 09:00:00,low,how_to,1043
71863,10617,5163,2024-06-10 21:00:00,2024-06-10 07:00:00,high,how_to,1031
71864,10617,5086,2024-07-01 11:00:00,2024-10-11 00:00:00,high,bug,1025
71865,10617,5008,2024-06-06 19:00:00,2024-08-29 04:00:00,high,how_to,1033
71866,10618,5149,2024-11-07 07:00:00,2024-05-07 19:00:00,low,bug,1049
71867,10618,5057,2024-09-28 07:00:00,2024-09-25 20:00:00,low,security,1045
71868,10619,5020,2024-01-21 19:00:00,2024-05-18 23:00:00,low,how_to,1009
71869,10619,5165,2024-03-06 11:00:00,2024-05-09 14:00:00,low,integration,1008
71870,10619,5155,2024-06-14 09:00:00,2024-06-21 20:00:00,critical,how_to,1040
71871,10619,5009,2024-01-13 04:00:00,2024-11-03 02:00:00,low,billing,1001
71872,10620,5084,2024-07-08 03:00:00,2024-11-03 03:00:00,low,bug,1014
71873,10620,5178,2024-04-03 15:00:00,2024-04-15 00:00:00,low,account,1019
71874,10620,5197,2024-03-05 21:00:00,2024-08-24 15:00:00,high,how_to,1012
71875,10621,5115,2024-11-30 23:00:00,2024-02-26 21:00:00,medium,how_to,1019
71876,10621,5062,2024-12-20 10:00:00,2024-08-13 10:00:00,low,security,1003
71877,10623,5119,2024-02-26 08:00:00,2024-03-11 19:00:00,low,feature_request,1047
71878,10623,5158,2024-06-21 22:00:00,2024-08-20 09:00:00,low,integration,1031
71879,10624,5199,2024-05-09 09:00:00,2024-12-05 14:00:00,medium,account,1001
71880,10624,5122,2024-02-27 09:00:00,2024-08-23 23:00:00,high,billing,1023
71881,10624,5125,2024-03-03 03:00:00,2024-09-17 04:00:00,high,bug,1049
71882,10624,5070,2024-12-15 19:00:00,2024-08-27 18:00:00,high,bug,1025
71883,10625,5156,2024-09-21 09:00:00,2024-10-02 19:00:00,low,bug,1020
71884,10626,5170,2024-01-01 06:00:00,2024-09-07 22:00:00,medium,feature_request,1014
71885,10626,5113,2024-09-09 17:00:00,2024-06-23 04:00:00,medium,how_to,1039
71886,10626,5160,2024-10-25 22:00:00,2024-12-10 04:00:00,low,feature_request,1025
71887,10628,5135,2024-07-30 07:00:00,2024-03-15 11:00:00,critical,integration,1000
71888,10628,5033,2024-10-05 04:00:00,2024-09-04 03:00:00,medium,feature_request,1021
71889,10628,5132,2024-12-18 11:00:00,2024-01-25 19:00:00,high,integration,1025
71890,10629,5022,2024-04-10 03:00:00,2024-09-04 06:00:00,high,security,1008
71891,10629,5144,2024-02-26 15:00:00,2024-09-15 00:00:00,high,security,1028
71892,10629,5041,2024-07-22 21:00:00,2024-12-14 02:00:00,medium,how_to,1006
71893,10629,5196,2024-10-29 22:00:00,2024-12-29 17:00:00,medium,bug,1043
71894,10630,5114,2024-12-10 19:00:00,2024-12-04 14:00:00,low,billing,1003
71895,10631,5051,2024-01-15 17:00:00,2024-04-09 11:00:00,low,security,1043
71896,10632,5064,2024-02-01 20:00:00,2024-05-21 21:00:00,low,feature_request,1037
71897,10632,5127,2024-09-16 06:00:00,2024-02-26 20:00:00,medium,bug,1014
71898,10632,5185,2024-12-08 14:00:00,2024-05-29 00:00:00,low,how_to,1001
71899,10633,5106,2024-05-19 09:00:00,2024-09-28 05:00:00,low,bug,1044
71900,10633,5112,2024-09-04 04:00:00,2024-06-13 20:00:00,low,performance,1042
71901,10634,5025,2024-09-25 06:00:00,2024-01-14 08:00:00,low,feature_request,1033
71902,10634,5178,2024-10-31 00:00:00,2024-02-05 08:00:00,medium,account,1001
71903,10635,5010,2024-11-17 13:00:00,2024-09-20 20:00:00,low,bug,1013
71904,10636,5071,2024-07-15 12:00:00,2024-12-24 01:00:00,low,billing,1021
71905,10636,5004,2024-05-09 07:00:00,2024-02-09 22:00:00,medium,how_to,1007
71906,10636,5097,2024-10-05 04:00:00,2024-06-22 22:00:00,high,billing,1041
71907,10636,5088,2024-01-03 15:00:00,2024-09-15 13:00:00,low,feature_request,1037
71908,10637,5037,2024-10-10 08:00:00,2024-06-17 01:00:00,high,billing,1032
71909,10637,5128,2024-08-03 22:00:00,2024-04-16 01:00:00,high,billing,1002
71910,10638,5045,2024-11-26 04:00:00,2024-11-08 17:00:00,high,feature_request,1049
71911,10638,5001,2024-03-03 04:00:00,2024-04-23 07:00:00,low,feature_request,1001
71912,10639,5154,2024-02-13 14:00:00,2024-09-28 20:00:00,low,feature_request,1013
71913,10639,5018,2024-12-16 08:00:00,2024-10-12 08:00:00,medium,bug,1001
71914,10639,5123,2024-05-14 15:00:00,2024-12-12 18:00:00,low,bug,1049
71915,10640,5175,2024-07-06 08:00:00,2024-09-19 22:00:00,high,feature_request,1021
71916,10643,5134,2024-06-01 16:00:00,2024-07-25 04:00:00,medium,feature_request,1014
71917,10643,5031,2024-09-29 04:00:00,2024-11-15 17:00:00,medium,how_to,1043
71918,10644,5123,2024-01-08 05:00:00,2024-09-25 18:00:00,high,how_to,1046
71919,10645,5009,2024-03-10 06:00:00,2024-04-28 05:00:00,low,bug,1046
71920,10645,5188,2024-01-06 23:00:00,2024-05-11 15:00:00,low,performance,1030
71921,10646,5175,2024-03-14 05:00:00,2024-04-16 06:00:00,high,performance,1010
71922,10646,5085,2024-02-03 12:00:00,2024-04-27 05:00:00,low,security,1024
71923,10646,5083,2024-07-21 07:00:00,2024-12-17 10:00:00,medium,security,1045
71924,10647,5112,2024-12-03 18:00:00,2024-02-03 05:00:00,medium,performance,1038
71925,10647,5155,2024-04-27 18:00:00,2024-11-19 04:00:00,low,integration,1035
71926,10647,5146,2024-04-06 01:00:00,2024-02-11 08:00:00,low,performance,1006
71927,10648,5045,2024-08-19 18:00:00,2024-05-24 02:00:00,low,performance,1040
71928,10649,5002,2024-02-29 20:00:00,2024-04-17 14:00:00,medium,bug,1008
71929,10649,5035,2024-10-07 04:00:00,2024-12-01 18:00:00,medium,bug,1014
71930,10650,5001,2024-08-06 10:00:00,2024-10-22 10:00:00,medium,security,1028
71931,10650,5050,2024-05-30 12:00:00,2024-04-17 12:00:00,low,billing,1002
71932,10651,5065,2024-02-14 09:00:00,2024-04-23 12:00:00,medium,billing,1010
71933,10651,5091,2024-10-15 09:00:00,2024-06-30 23:00:00,high,feature_request,1008
71934,10651,5173,2024-04-23 19:00:00,2024-08-09 11:00:00,critical,account,1017
71935,10651,5055,2024-09-19 14:00:00,2024-07-01 21:00:00,high,integration,1037
71936,10652,5193,2024-11-07 09:00:00,2024-02-09 03:00:00,medium,feature_request,1047
71937,10652,5194,2024-07-24 11:00:00,2024-09-06 11:00:00,low,bug,1020
71938,10652,5051,2024-02-15 15:00:00,2024-01-30 10:00:00,low,bug,1008
71939,10653,5194,2024-11-14 05:00:00,2024-12-20 22:00:00,medium,bug,1025
71940,10653,5119,2024-09-07 02:00:00,2024-03-14 16:00:00,low,feature_request,1048
71941,10654,5160,2024-07-26 13:00:00,2024-06-30 17:00:00,medium,feature_request,1003
71942,10654,5002,2024-11-18 10:00:00,2024-09-18 23:00:00,high,performance,1004
71943,10654,5091,2024-05-07 16:00:00,2024-03-30 21:00:00,low,account,1030
71944,10654,5083,2024-03-27 20:00:00,2024-02-03 03:00:00,medium,bug,1007
71945,10654,5190,2024-12-08 13:00:00,2024-10-07 21:00:00,high,bug,1006
71946,10654,5090,2024-05-02 11:00:00,2024-08-20 20:00:00,medium,how_to,1013
71947,10655,5149,2024-07-23 04:00:00,2024-05-14 19:00:00,low,bug,1039
71948,10656,5010,2024-05-18 07:00:00,2024-05-24 10:00:00,low,feature_request,1015
71949,10656,5155,2024-01-24 01:00:00,2024-01-06 19:00:00,medium,account,1017
71950,10656,5152,2024-06-12 21:00:00,2024-08-21 15:00:00,medium,how_to,1002
71951,10656,5146,2024-10-04 01:00:00,2024-08-10 07:00:00,medium,bug,1019
71952,10657,5158,2024-06-16 15:00:00,2024-12-10 06:00:00,low,how_to,1020
71953,10657,5104,2024-08-23 09:00:00,2024-12-11 18:00:00,medium,how_to,1021
71954,10657,5183,2024-12-19 17:00:00,2024-06-23 12:00:00,low,bug,1047
71955,10657,5182,2024-12-21 07:00:00,2024-04-08 14:00:00,medium,bug,1017
71956,10658,5075,2024-01-11 04:00:00,2024-10-29 07:00:00,low,bug,1047
71957,10658,5037,2024-04-27 03:00:00,2024-03-26 01:00:00,medium,how_to,1034
71958,10659,5022,2024-03-17 12:00:00,2024-04-15 05:00:00,medium,how_to,1003
71959,10659,5080,2024-04-05 01:00:00,2024-07-19 06:00:00,medium,integration,1003
71960,10659,5092,2024-05-26 01:00:00,2024-01-25 07:00:00,low,bug,1028
71961,10660,5165,2024-09-29 21:00:00,2024-12-25 13:00:00,medium,feature_request,1009
71962,10660,5161,2024-08-12 20:00:00,2024-08-06 01:00:00,medium,account,1010
71963,10660,5003,2024-04-09 17:00:00,2024-11-17 21:00:00,low,billing,1001
71964,10661,5124,2024-06-12 15:00:00,2024-12-29 12:00:00,low,integration,1001
71965,10662,5089,2024-10-06 02:00:00,2024-02-20 14:00:00,high,feature_request,1035
71966,10662,5176,2024-07-29 19:00:00,2024-07-02 19:00:00,medium,feature_request,1019
71967,10662,5104,2024-08-22 00:00:00,2024-12-24 10:00:00,low,how_to,1002
71968,10662,5173,2024-10-01 23:00:00,2024-10-22 00:00:00,medium,feature_request,1043
71969,10663,5171,2024-07-15 15:00:00,2024-10-09 18:00:00,low,how_to,1000
71970,10663,5115,2024-06-30 15:00:00,2024-09-18 16:00:00,medium,how_to,1025
71971,10663,5072,2024-04-15 00:00:00,2024-10-31 19:00:00,medium,account,1041
71972,10664,5012,2024-04-09 21:00:00,2024-11-13 01:00:00,high,account,1017
71973,10664,5110,2024-09-15 11:00:00,2024-11-23 04:00:00,low,feature_request,1039
71974,10665,5143,2024-07-11 12:00:00,2024-10-21 22:00:00,low,how_to,1023
71975,10666,5160,2024-11-25 12:00:00,2024-11-29 01:00:00,high,account,1025
71976,10666,5098,2024-08-21 07:00:00,2024-03-29 04:00:00,medium,how_to,1029
71977,10667,5108,2024-07-10 02:00:00,2024-04-19 12:00:00,low,integration,1021
71978,10667,5066,2024-07-29 19:00:00,2024-03-30 18:00:00,low,how_to,1007
71979,10668,5156,2024-09-11 12:00:00,2024-01-26 02:00:00,high,account,1034
71980,10668,5001,2024-01-18 05:00:00,2024-11-05 09:00:00,low,security,1014
71981,10669,5152,2024-01-24 23:00:00,2024-01-11 19:00:00,high,performance,1010
71982,10670,5060,2024-02-03 02:00:00,2024-07-17 10:00:00,high,account,1035
71983,10670,5167,2024-05-10 20:00:00,2024-06-08 16:00:00,medium,how_to,1048
71984,10670,5090,2024-08-07 17:00:00,2024-09-08 01:00:00,medium,how_to,1041
71985,10670,5070,2024-03-29 04:00:00,2024-01-17 21:00:00,medium,account,1048
71986,10671,5000,2024-12-19 22:00:00,2024-12-20 20:00:00,medium,how_to,1025
71987,10671,5039,2024-02-15 14:00:00,2024-09-30 02:00:00,high,how_to,1013
71988,10671,5162,2024-04-07 01:00:00,2024-02-22 10:00:00,high,how_to,1015
71989,10671,5172,2024-07-29 22:00:00,2024-03-24 00:00:00,low,bug,1048
71990,10671,5099,2024-05-22 07:00:00,2024-06-02 21:00:00,medium,billing,1023
71991,10672,5024,2024-07-18 09:00:00,2024-12-21 21:00:00,low,billing,1010
71992,10672,5013,2024-10-22 02:00:00,2024-05-17 18:00:00,medium,performance,1032
71993,10672,5175,2024-09-04 16:00:00,2024-07-27 09:00:00,high,how_to,1002
71994,10672,5096,2024-10-03 11:00:00,2024-01-31 09:00:00,low,feature_request,1042
71995,10672,5082,2024-03-13 10:00:00,2024-10-19 21:00:00,medium,bug,1022
71996,10672,5153,2024-02-16 17:00:00,2024-01-22 04:00:00,low,bug,1004
71997,10674,5161,2024-01-04 16:00:00,2024-03-16 08:00:00,medium,feature_request,1006
71998,10674,5049,2024-06-02 19:00:00,2024-12-24 07:00:00,low,how_to,1010
71999,10675,5090,2024-12-14 12:00:00,2024-03-27 04:00:00,low,how_to,1009
72000,10676,5168,2024-03-19 14:00:00,2024-10-19 06:00:00,low,feature_request,1019
72001,10676,5054,2024-11-30 14:00:00,2024-08-26 05:00:00,critical,how_to,1046
72002,10676,5129,2024-06-16 20:00:00,2024-06-03 08:00:00,medium,bug,1011
72003,10677,5125,2024-07-24 01:00:00,2024-02-05 03:00:00,low,how_to,1013
72004,10677,5063,2024-03-12 22:00:00,2024-10-21 01:00:00,critical,bug,1042
72005,10677,5185,2024-11-14 13:00:00,2024-01-02 21:00:00,medium,security,1031
72006,10677,5034,2024-11-06 20:00:00,2024-10-20 11:00:00,medium,account,1007
72007,10677,5034,2024-10-30 18:00:00,2024-12-15 05:00:00,low,how_to,1032
72008,10678,5092,2024-06-11 20:00:00,2024-09-25 18:00:00,high,billing,1005
72009,10678,5027,2024-05-26 00:00:00,2024-06-21 14:00:00,low,integration,1037
72010,10678,5133,2024-01-23 20:00:00,2024-01-07 20:00:00,low,bug,1018
72011,10678,5052,2024-03-15 07:00:00,2024-05-14 20:00:00,critical,bug,1026
72012,10679,5009,2024-12-01 00:00:00,2024-06-04 10:00:00,low,billing,1004
72013,10679,5130,2024-11-26 05:00:00,2024-12-17 15:00:00,critical,how_to,1046
72014,10680,5163,2024-07-14 21:00:00,2024-09-19 18:00:00,low,how_to,1011
72015,10680,5161,2024-06-01 02:00:00,2024-02-23 07:00:00,medium,performance,1025
72016,10680,5167,2024-05-27 12:00:00,2024-02-15 04:00:00,high,bug,1015
72017,10680,5129,2024-02-18 12:00:00,2024-03-17 20:00:00,low,bug,1015
72018,10680,5049,2024-05-01 12:00:00,2024-12-11 22:00:00,medium,bug,1020
72019,10681,5161,2024-08-21 13:00:00,2024-08-14 02:00:00,low,bug,1017
72020,10682,5004,2024-09-17 14:00:00,2024-08-24 10:00:00,low,how_to,1002
72021,10682,5040,2024-07-26 09:00:00,2024-01-16 13:00:00,low,bug,1044
72022,10682,5059,2024-02-05 03:00:00,2024-11-05 19:00:00,low,security,1031
72023,10682,5157,2024-01-18 12:00:00,2024-06-02 14:00:00,medium,billing,1008
72024,10682,5067,2024-11-06 05:00:00,2024-11-29 14:00:00,medium,how_to,1044
72025,10682,5154,2024-03-17 23:00:00,2024-01-15 11:00:00,medium,billing,1024
72026,10683,5030,2024-07-22 08:00:00,2024-04-24 09:00:00,high,how_to,1017
72027,10683,5086,2024-09-18 09:00:00,2024-11-14 17:00:00,medium,performance,1017
